"canonical_id","canonical_name","id_range","in_fy_panel","in_faclist15","in_faclist17","has_detloc","in_ddp","in_marshall","in_vera","is_geocoded","geocode_source","n_sources"
2165,"Tulsa Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2166,"Williamsport Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2167,"York Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2168,"Knoxville Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"vera_institute",3
2169,"Nashville Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"vera_institute",3
2170,"Corpus Christi Eor Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2171,"El Paso Soft Sided Facility","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2172,"Mcallen Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2173,"Montgomery Hold Rm","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2174,"St. George, Ut Holdroom","hold",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"vera_institute",3
2175,"Lorton, Va Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2176,"Roanoke Sub-Office Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2177,"Ferndale Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2178,"Richland Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2179,"Spokane Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
2180,"Wenatchee Hold Room","hold",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
3001,"Bartlett Regional Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3002,"Banner University Medical Phoenix","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3003,"Banner Ironwood Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3004,"Banner Medical Ctr Tucson","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3005,"Casa Grande Reg. Med. Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"divergent",2
3006,"Chandler Reg Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3007,"Florence Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3008,"Promise Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3009,"La Paz Regional Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3010,"Maricopa Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3011,"Mountain Vista Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3012,"St. Joseph's Hospital & Med. Cen.","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3013,"St Mary's Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3014,"Valleywise Health Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3015,"Yuma Regional Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3016,"Adventist Health Bakersfield","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3017,"Adventist Health Delano","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3018,"Anaheim Global Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3019,"Alvarado Parkway Institute","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3020,"Arrowhead Regional Med Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3021,"Contra Costa Reg Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3022,"Community Reg Med Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"auto:google_maps+vera_institute",2
3023,"Desert Valley Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3024,"El Centro Regional Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3025,"Enloe Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3026,"Kern Medical Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3027,"Loma Linda University Med Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3028,"Mercy Hosp Downtown Bakersfield","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3029,"Mercy Medical Ctr Redding","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3030,"Memorial Hospital Bakersfield","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3031,"Marian Regional Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3032,"Orange Co Global Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3033,"Palmdale Regional Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3034,"Paradise Valley Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3035,"Sharp Chula Vista Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3036,"St John's Hospital Camarillo","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3037,"St Mary Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3038,"Sutter Med Ctr Sacramento","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3039,"Unv California San Diego Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3040,"UC San Diego Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3041,"Victor Valley Global Med Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3042,"White Memorial Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"auto:google_maps+vera_institute",2
3043,"Denver Health Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3044,"Highlands Behavioral Health","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3045,"Saint Joseph Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3046,"Uchealth Unv Hosp Of Co","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3047,"Atlantic Shores Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"preference:google_maps",2
3048,"Broward General Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3049,"Columbia Kendal Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3050,"Ed Fraser Memorial Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3051,"Ft Lauderdale Behavor Hlth Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3052,"Fort Lauderdale Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3053,"HCA Florida Memorial Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3054,"Jackson Memorial Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3055,"Lakeside Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3056,"Larkin Behavioral Health Svcs","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3057,"Larkin Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3058,"Memorial Regional Hosp.","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3059,"Mercy Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3060,"North Broward Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"auto:google_maps+vera_institute",2
3061,"Palms West Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3062,"University Of Miami Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3063,"West Kendall Baptist Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3064,"West Miami Dade Bapt Health Emerg","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3065,"Grady Memorial Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3066,"Piedmount Columbus Reg Midtown MC","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3067,"Phoebe Sumter Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3068,"Phoebe Putney Memorial Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3069,"St Francis Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3070,"Guam Memorial Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3071,"Adventist Health Castle","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3072,"Queen's Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3073,"Chi Health Mercy Council Bluffs","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3074,"Mercy Med Ctr Cedar Rapid","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3075,"Unity Point Hlth St Lukes Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3076,"Unitypoint Hlth St Lukes Hosp SXC","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3077,"Centegra Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3078,"Loyola Center For Health","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3079,"Uchicago Medicine Hospital Chicago","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3080,"Uchicago Medicine Ingalls Memorial","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3081,"Eskenazi Health","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3082,"Parkview Regional Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3083,"Parkview Hospital Randallia","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3084,"Union Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3085,"Providence Medical Group","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3086,"Beth Israel Deaconess Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3087,"Lahey Hospital & Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3088,"Lemuel Shattuck Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3089,"South Shore Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3090,"UMass Memorial Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3091,"Univ of Maryland Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3092,"Bronson Battle Creek Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3093,"Bronson Methodist Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3094,"Corewell Hlth Gr Hosp-Butterworth","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3095,"Henry Ford Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3096,"Munson Healthcare Cadillac Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3097,"McLaren Port Huron Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3098,"Mymichigan Medical Center Sault","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3099,"Promedica Monroe Reg Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3100,"Centracare Rice Memorial Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3101,"Hennepin County Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3102,"Mayo Clinic Health Sys Albert Lea","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3103,"M Health Fairview Southdale Hosp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3104,"Mercy Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"divergent",2
3105,"Mayo Clinic Health Sys - Mankato","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3106,"Coxhealth Medical Center South","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3107,"Mercy Hospital South","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3108,"Phelps Health Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3109,"Commonwealth Healthcare Corp","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"preference:vera_institute",2
3110,"Altru Hospital Grand Forks","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3111,"Chi Health Midlands Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3112,"Nebraska Med Ctr Omaha","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3113,"Wentworth Douglas Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3114,"Plaza Healthcare Rehab Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3115,"Trinitas Regional Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3116,"University Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3117,"Cibola General Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3118,"Presbyterian Hosp Abq","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3119,"University of New Mexico Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3120,"Desert View Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3121,"Henderson Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3122,"Northern Nevada Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3123,"Summerlin Hospital Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3124,"University Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3125,"Bellevue Hospital, Manhat","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3126,"Buffalo General Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3127,"Erie County Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3128,"Jamaica Hospital Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3129,"Kenmore Mercy Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3130,"Lockport Memorial Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3131,"Nassau Univ Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3132,"Orange Regional Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3133,"New York Presbyterian Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"vera_institute",2
3134,"Rochester General Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3135,"Sunrise Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,2
3136,"Spring Valley Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,2
3137,"Southside Hosp Northwell Hlth","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3138,"Strong Memorial Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3139,"Uhs Wilson Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3140,"United Memorial Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"auto:google_maps+vera_institute",2
3141,"Unity Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3142,"Mercy Health - Tiffin Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3143,"St Elizabeth Youngstown Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3144,"Univ Hosp Geauga Med Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3145,"Blackwell Regional Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3146,"Integris Health Baptist Medical","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3147,"Integris Health Ponca City Hospita","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3148,"Geisinger Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3149,"Milton S. Hershey Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3150,"Mount Nittany Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3151,"Penn Highlands Clearfield","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3152,"READING HOSPITAL","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3153,"UPMC Altoona","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3154,"UPMC Presbyterian Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3155,"Bayamon Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"preference:vera_institute",2
3156,"Kent Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3157,"Miriam Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3158,"Rhode Island Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3159,"Columbia Care Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3160,"Anson General Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3161,"Baptist Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3162,"Baylor Scott White Md Ctr","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3163,"Baylor Scott White Med RR","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3164,"Cross Creek Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3165,"Cedar Crest Hosp Treat","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3166,"Chi St Luke's Health Mem","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3167,"Christus Santa Rosa Hospital - Med","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3168,"Connally Memorial Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3169,"Chi St Luke's H M Lufkin","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3170,"DSMC - Del Sol Medical Center","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3171,"El Paso Behavioral Health System","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3172,"El Paso LTAC Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"google_maps+vera_institute",2
3173,"Frio Regional Hospital","medical",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"auto:google_maps+vera_institute",2
